	filename	st_time	label	type
288	-3WPsuawZDE	345	196	train
161636	ov8vMdcCBrA	0	196	train
112349	YqheZ-UK-bw	307	196	train
32030	85CLKPjiGEY	340	196	train
82359	OL1oSGgrEuk	395	196	train
13410	2a6AytwygrI	100	196	train
155728	mpRs7iEJ_yw	140	196	train
40126	Ad-Vciy8U9Y	190	196	train
24863	5u9DulGZZ4M	60	196	train
156984	nG89vlci-uo	79	196	train
12577	2NYdv9n8L_E	360	196	train
140013	hNvYGOxqvqw	30	196	train
106740	Wx3JD9AEQFA	128	196	train
91632	RYeJc0trSNg	90	196	train
151795	lV7FemLiEHU	161	196	train
92535	RrORZwJSl4I	30	196	train
103621	VrqsuvfP46M	10	196	train
64396	IJFkecE1yq8	19	196	train
55619	FPRJ9H5efN8	268	196	train
9152	1QSd_2Trxig	45	196	train
98680	U3BnJHMlwtM	39	196	train
178940	w3C6z8oLhfw	64	196	train
84256	P08rPBL1q-M	200	196	train
137178	gPl8r88urWU	126	196	train
10903	1uYSd62sr4M	30	196	train
142892	iM6GtZHH6CA	490	196	train
163362	pXcJl0VuMhI	90	196	train
71192	KWsp2H45xLQ	186	197	train
116412	_F-Ye7Bkq4k	174	197	train
114865	ZhIUkUTTZBA	56	197	train
2567	-eANbTy3-kE	231	197	train
139755	hHZfmDVWliQ	103	197	train
136109	g2Cngsi_ubQ	218	197	train
156712	nATNmJP4fMg	313	197	train
1572	-Oo4ZEqUHdU	162	197	train
46174	CUjFD0Y_2jE	148	197	train
9709	1_Brq7v1xAk	375	197	train
184960	yBXdNA8uTtc	25	197	train
36449	9W8ffxKpKUk	101	197	train
70229	KCDjB3J1mpY	61	197	train
15351	37Dd28T1zMs	36	197	train
23694	5ZSGjhpStyw	95	197	train
138828	gy8XlA76ep0	114	197	train
80409	NfcCnLiHlqU	49	197	train
89568	Qr2PeUXBJu4	197	197	train
92669	RunHkzR86Rs	23	197	train
146468	jdef-EHMYuY	33	197	train
75906	M5Vx0U7o-3o	9	197	train
52861	EW5kMuzbbho	170	197	train
17456	3hu-DmUfngA	284	197	train
55573	FOJHLNb2jJM	80	197	train
47627	Cvky3l12ZPU	44	197	train
129606	dnNLak_mdzg	80	197	train
179547	wHPPUY3N_08	0	197	train
140975	hhLehg0KoQ0	64	197	train
149743	kn-kvMyP0oY	16	197	train
75979	M6o2e6piJDs	79	197	train
51228	E-jQf8XxYmQ	138	197	train
169821	rtgRpO8HwCU	211	197	train
86357	PjSzkI2MWXc	120	197	train
20879	4i13IaeBZgA	32	197	train
114126	ZS1ZB8g5QqI	41	197	train
21796	5-R5aXZJa7w	122	197	train
2854	-j5tX4O3hh0	14	197	train
171007	sP57075HwDA	83	197	train
77569	MeO3gTWjF-0	56	197	train
75220	LrTTUePnxhY	179	197	train
30231	7VLSntkdnic	113	197	train
174402	tu5XohUR3Pg	1521	197	train
138605	gsvMS3pkOrw	53	197	train
128627	dSxMOGCQJZU	54	197	train
122797	bO_ORWoJDSA	26	197	train
110310	Y8zLTyZnae4	7	197	train
157707	nWsXqb68V8M	113	197	train
45804	CNbMz2uiHws	52	197	train
91779	Ran0_b7Lwv4	127	197	train
178388	vlaZVIGEzlM	120	197	train
176013	uYhuJVLUxEs	37	197	train
85133	PK843XAbGbw	314	197	train
3784	-zFd7lYqvr0	87	197	train
150200	kwlG1reKnns	183	197	train
80678	NlRyEZ0XVcU	611	197	train
78234	MuEJFy9-MBA	42	197	train
144445	iuUDC7-ZiaA	282	197	train
44564	C-pjB8EMu2Q	90	197	train
144361	issN5Qxi0og	45	197	train
108294	XT69O6fgFC8	215	197	train
19149	4CMjBcBFzCw	10	197	train
151147	lGMIOyvsIeE	87	197	train
53459	EgqKv_qWNNE	70	197	train
5402	0P-NaNZgJcE	94	197	train
75175	LqSWI5SLido	92	197	train
178056	vbkDUHso4Z8	51	197	train
97092	TVP-wUpOLmY	88	197	train
58370	GLXqjRrSGno	99	197	train
92156	RipKYvAdmj4	214	197	train
140172	hRReodBEpbM	340	197	train
166013	qU9-Z3ReUEE	23	197	train
158736	nsOuDyrEM2w	51	197	train
48650	DFYpz8aASxg	514	197	train
79259	NFCN5uwjlqQ	58	197	train
68886	Jl3I5y7npDI	972	197	train
138971	h-trUw8A0MI	54	197	train
142396	iAkBoWEZghY	17	197	train
188878	z_W42k5EFOE	313	197	train
37043	9glrnJjUAx4	77	197	train
53959	ErJZPENYoGI	27	197	train
153183	lx9kX6VrVn4	66	197	train
172325	t2_GvZJiPoY	433	197	train
158228	nhDdC2VGEfU	9	197	train
118910	a6gxjGlQd0c	42	197	train
42159	BETSbX1DnDU	85	197	train
100991	Us09edydtmw	177	197	train
140832	he3bYB8MKbU	234	197	train
50003	DdyzqQjN_Wg	11	197	train
13552	2c2V1q1AEQo	104	197	train
186874	yrvLBcpayv0	278	197	train
122631	bL77bq75DMU	109	197	train
5750	0VWOvQpJJ30	27	197	train
186645	ymQJDMy7yK4	115	197	train
182772	xQDuFsgxCC4	131	197	train
72203	KqWy-kny41I	47	197	train
77098	MVHYpcQp9TE	163	197	train
18329	3yh6EEi_yDw	518	197	train
53960	ErJZPENYoGI	147	197	train
77485	Mcb1AZT-mA0	232	197	train
44988	C7VCMk2D0gw	55	197	train
22196	56kUiNWIQTQ	61	197	train
47735	Cy7CLkkVKf0	34	197	train
14517	2vD-1s4bNew	41	197	train
46725	CegaaCotBjE	124	197	train
178598	vtFerLQsnzA	751	197	train
17522	3jTe1ws6yBo	180	197	train
176167	ud9_q8CqxDQ	158	197	train
57669	G5Y-yV9JqRo	445	197	train
158790	ntfw4hc0HWs	470	197	train
126994	csW5gKGpmQ4	132	197	train
28961	76fKm8kfC7M	47	197	train
175571	uLFAu54G_Ys	220	197	train
98094	TqpAy_sKvOU	121	197	train
161000	og_x6CXE6-s	127	197	train
94685	Sd_F8dcyp8I	129	197	train
122854	bPjBUCIT-N4	310	197	train
159561	oANa8DYdy3Y	38	197	train
174403	tu5XohUR3Pg	1544	197	train
170798	sJQL1gEiJ_A	130	197	train
122408	bGstXJ_7t7o	85	197	train
144591	ixp2_4l9GvI	160	197	train
118601	a03WAPSJpZQ	99	197	train
25341	62Sboyh19LA	84	197	train
43965	Bnq573SNAeg	60	198	train
168489	rNw5WWGsWAQ	582	198	train
79613	NN2hqXBw1-k	30	198	train
149866	kpxR9radsDA	169	198	train
106961	X0OUunpDOVg	30	198	train
59163	Gb04IcRJDVI	40	198	train
172933	tL9PD-irGwo	20	198	train
170631	sELF6U4KxxY	80	198	train
4184	03jRqksffAw	90	198	train
12190	2GnUD9XypV8	550	198	train
121250	asTtwyVCD2o	10	198	train
65867	Ilr5_7XRjyk	60	198	train
35822	9IXBrJjMYYI	156	198	train
20405	4_QWQOi9gCo	30	198	train
144036	im3linVIcSs	30	198	train
139614	hEVpo7cIx_w	180	198	train
20124	4VGuKxAtAco	23	198	train
158958	nxWejVl-M-8	450	198	train
167189	qv-6PmDhWLQ	150	198	train
18331	3yj10u9oQiM	140	198	train
41810	B8fyLylJEhs	140	198	train
73570	LItpwrpcmoI	30	198	train
107258	X6xFp9uizko	30	198	train
16187	3M6F7RjIJeE	30	198	train
87637	QA4qkWYXFAo	30	198	train
137842	gcnGF0SXWCo	30	198	train
45911	CPhwEWDWxZY	133	198	train
171532	sdN2CTmJt8c	160	198	train
4171	03d8pTuxubw	160	198	train
132570	epqEejJP5ZU	30	198	train
70261	KCtIuBgM90o	240	198	train
43463	BeeL8PTCwM8	0	198	train
5178	0LRrqxDqL6s	30	198	train
151427	lMc0YFejktU	30	198	train
2092	-XrLFOaZxa0	70	198	train
119022	a9_EveTTTCQ	30	198	train
57332	FzXb2P39eDU	450	198	train
147649	k3371a9MXsI	30	198	train
43075	BX-bCTON5LU	60	198	train
137820	gcGorer2-xw	30	198	train
183978	xp9gpIln4R8	120	198	train
70916	KROuFkirMq0	30	198	train
38524	AA-RMLtetA8	115	198	train
114125	ZRxkGeU-AC8	30	198	train
35663	9F9oHU266kk	70	198	train
138764	gwbvs_IbWpI	98	198	train
147746	k5agnFosRKQ	70	198	train
143826	ihDeBPa4V6k	380	198	train
58320	GKVvD_R4gnw	580	198	train
49745	D_r6sNHptsk	42	198	train
22792	5H_fcTe4-40	80	198	train
28883	75Xhb-tn6QI	139	198	train
88881	QbPO7cveUFA	50	198	train
141589	huI7Yb8Ofag	60	198	train
140699	hbS5vHR1r2c	40	198	train
101059	UtUDf7iTB1c	10	198	train
59956	GrIm5WkEHa8	40	198	train
169652	rpBs3Bv_lyo	220	198	train
98173	Ts_8GzI6XVE	70	198	train
100587	UjIfKBl3GgY	240	198	train
86979	PvmSAGIEzHI	30	198	train
159638	oCHecokpReM	20	198	train
1020	-G4PtM_9GWY	30	198	train
93002	S1dKXiRZmfY	360	198	train
147910	k9SJuvcOUUo	190	198	train
83961	Ou2qdN_Tsrg	30	198	train
174581	tyTz_-EQOXE	14	198	train
72595	KyupkKQ1Mo4	40	198	train
83331	OgTtnKILvzw	30	198	train
88283	QOvWoXTN-u0	50	198	train
36052	9O3VZQz_nIs	50	198	train
113098	Z5f8MORJ_WQ	20	198	train
65348	Ib6TOyY5jbA	20	198	train
184493	y05P8PnzxM4	30	198	train
92488	Rq76I4KSdIY	120	198	train
75154	Lpxf3h1898s	0	198	train
160324	oS3wefMvCsE	40	198	train
26724	6SUs8pF20dA	460	198	train
170765	sIIrVec11lA	30	198	train
7894	14Ki89E_S_8	0	198	train
165007	q7KjQa15FCA	270	198	train
95430	StuZ1Mbwr_4	0	198	train
131721	eXtB9EwR7UA	50	198	train
71761	Kg_TMfJhBV0	30	198	train
27864	6nHkAihcTyU	30	198	train
115605	ZyFDNryHF4U	103	198	train
675	-A3b9tZs-eE	30	198	train
135867	fxrrIShugd8	200	198	train
114683	ZdShEeZ9XLI	30	198	train
175963	uX83NkMjUvY	40	198	train
135279	flMM8aHbW0Y	0	198	train
78592	N1IoHoJ8kTM	170	198	train
121977	b7urWfltoMU	196	198	train
44642	C17FepBm5-c	30	198	train
79829	NRrIzGHBVYQ	30	198	train
22681	5FOyzHwJse8	30	198	train
128018	dF_dzBFs6Qw	33	198	train
84286	P0wLwOznlNE	150	198	train
176599	uqiR6ZJL2XA	2	198	train
408	-5MpRM5DfFI	160	198	train
66799	J3wejRYGP7w	20	198	train
9562	1XpJzqPCi2s	147	198	train
135315	fm7zZQWGR8o	30	198	train
108243	XRjSKN4uFOU	140	198	train
148145	kEruaQ8s1XA	19	198	train
53269	EdwFF4MngmI	30	198	train
128542	dR6SgaiL-4c	30	198	train
103283	VkJ03vm8FJk	48	198	train
179917	wQAKGQeyXLc	374	198	train
98351	TwuQtJl8xyk	30	198	train
25754	68k1L5UwBXk	28	198	train
95100	Smk_aOR9nyA	60	198	train
61514	HOObl4Nv2zI	20	198	train
127458	d3AFIA0EylU	30	198	train
1824	-Tch5am2RTY	30	198	train
22890	5JjQOyj9mhw	120	198	train
10997	1w_EADxq6H0	40	198	train
122916	bRHYLtuGkKs	130	198	train
65972	Io8bTAiqBQQ	30	198	train
54401	F-9ffOHM-70	100	198	train
177749	vRs4hKAJ59I	19	198	train
21907	51WhD6xjzsA	30	198	train
151018	lDIssPzkDyE	30	198	train
93079	S3GPSQa2kpI	144	199	train
122420	bH4mYOzfWF4	148	199	train
166873	qnM-RSYq2NU	20	199	train
175284	uEBSWUGs-pU	93	199	train
102932	VbeUMVkH5HA	56	199	train
34614	8v1M-6W_nro	190	199	train
77785	MjpAvGl_xM0	1	199	train
124088	bqeEy6CFctQ	37	199	train
147494	k-a00fKPz30	30	199	train
49059	DNsdcmDoDY0	80	199	train
122155	bC3UvJpxXO8	19	199	train
128591	dSJUjT8fdCM	130	199	train
57248	FxdC0Yvk_FA	0	199	train
91198	RPD2qc5zN9w	230	199	train
79909	NU4wR6nl2DA	380	199	train
102094	VHVmZAzClUY	30	199	train
6759	0kWOGp9vGgk	80	199	train
58617	GQnP52iArMk	263	199	train
101264	UyliCriTb6Q	30	199	train
129422	djLTOhhyuNg	23	199	train
69588	JzLZakqDosQ	132	199	train
183159	xZO5KTJTwhE	19	199	train
79297	NGAfiBivKTo	34	199	train
124409	byhbLCv5CRQ	30	199	train
63332	HyqKRSthnJg	15	199	train
137598	gYVhBMeZ1_Q	30	199	train
137825	gcIGkjj3MHY	117	199	train
186392	ygbDyUAb1lQ	80	199	train
136897	gJZNRQX4LI4	30	199	train
146883	jnA2wMykIi8	30	199	train
75354	Luf0WfIBBdw	165	199	train
27733	6kbybplC2Gk	34	199	train
39156	ALCAwss-Se4	20	199	train
108473	XX-ge0-vPYw	130	199	train
70531	KInzY7itSaA	509	199	train
84676	P9lBFRB7vq8	79	199	train
87427	Q4oKMQcHVeQ	134	199	train
138721	gvUxJvFAZPA	30	199	train
64435	IJngO9uln94	270	199	train
108433	XVwHKwAqPDQ	30	199	train
88662	QXTTdqjVExM	10	199	train
178840	w0JkgBvgSg4	30	199	train
15419	38LuOfrELM0	180	199	train
131579	eVFpvuFF22U	190	199	train
166083	qVgmlmOwPWw	30	199	train
72787	L20KXfz3H3E	36	199	train
3352	-rpFZAH9A1Y	158	199	train
24351	5kKcPj6WGvw	75	199	train
134605	fXBYBeUVjB4	30	199	train
165148	qAfkr4xTnXU	30	199	train
61091	HDv3VAcHym4	57	199	train
40836	ApVggHzMAN8	30	199	train
102931	VbeUMVkH5HA	33	199	train
176893	v-NdL05-KrY	64	199	train
146887	jnFl1q0IYTA	103	199	train
100295	Uc3tDlx3zto	126	199	train
165302	qEB4A-y3vkU	540	199	train
100382	UdqJ_PsWi8E	37	199	train
151307	lJpCOGPgS4c	30	199	train
18525	41CX-kAcDV0	30	199	train
143629	icKSNpk534s	126	199	train
128587	dSAFI_547oQ	30	199	train
19118	4Br17jJ8WaI	477	199	train
104507	WAdfpt4Ffpo	30	199	train
29319	7D0MiuiaFRw	433	199	train
6452	0elMXLvrx70	120	199	train
73348	LEKyqtVgngo	30	199	train
148539	kN9ZZ7EQOZw	222	199	train
175277	uDw3Pyfd0Ak	150	199	train
113286	Z9zVVzY34Eg	30	199	train
32847	8Kgj-DLiZGY	245	199	train
17910	3qvoFOxxBIw	180	199	train
26400	6LKFDTu9vRQ	31	199	train
168890	rXf_B4WK_8M	27	199	train
171390	s_4Hm7rQUCk	87	199	train
168574	rPLkg-IHdqE	40	199	train
7529	0ybDrdyRGog	23	199	train
147480	k-AR421ex9M	40	199	train
21811	5-qw80JHENE	123	199	train
128381	dNKfG4Bk8RA	114	199	train
166460	qdSJjK5Ic78	357	199	train
26489	6NCOKAoGOJs	50	199	train
119837	aQG92U3aevk	93	199	train
159593	oAzVmM_ZvEY	61	199	train
42899	BTzDm7ebapM	30	199	train
35341	99CotrGZy0g	210	199	train
64092	ICz4UtYnG7w	30	199	train
63817	I7NJARsl8TM	161	199	train
153606	m4ooNOi7bRQ	30	199	train
185251	yI9J0Bv5CwQ	30	199	train
180793	wj7FfJwWgWA	82	199	train
82873	OWXYJwqUMhU	53	199	train
16043	3JFjj9rqsD4	30	199	train
131580	eVFpvuFF22U	202	199	train
158742	nsXhfj88AbM	253	199	train
180944	wmRWl9k79kQ	353	199	train
110583	YEo5cLZ287Y	70	199	train
91257	RQMNAMGIKWk	37	199	train
184921	yAd37R8R7No	30	199	train
113808	ZL4Ia2FYthY	30	199	train
180792	wj7FfJwWgWA	70	199	train
170400	s7afsrBrnqY	162	199	train
188918	zaZ8sVTszrs	6	199	train
80300	NcdpZZnc5kE	30	199	train
186327	yfOxqIJV1mI	30	199	train
52375	EMjKRdRaZO0	90	199	train
128186	dJAeMHfvmvo	176	199	train
19775	4Ofe_ManxZc	30	199	train
126209	cazGEWIFLEM	30	199	train
158527	nn_vXRoe1mg	30	199	train
178571	vsD58ARDI6Q	92	199	train
58287	GJbCOfvIE58	30	199	train
1224	-JTypcgiiDw	132	199	train
44952	C6y69PtsVWo	30	199	train
97622	TfsKwCivnPc	30	199	train
88915	QcIp7K2UFgE	562	199	train
85643	PVtSa5591i0	54	199	train
19865	4QQLb9EcuCA	36	199	train
109642	XvvNAZCjqqY	13	199	train
72616	KzOCuzgeuRE	30	199	train
105898	Wek4b4pfPjI	33	199	train
29721	7LNwv2ih27Q	26	199	train
84675	P9lBFRB7vq8	22	199	train
138590	gsdU-YJs7RE	59	200	train
126299	ccpH-zjLrss	50	200	train
143509	i_ASjhacyjU	51	200	train
71962	Kl2q6S5HKTI	43	200	train
108948	XgaqFKQ_Zhc	11	200	train
10744	1rlv8vfjHuA	79	200	train
27854	6myyMgpcZFc	218	200	train
138974	h-uGdsZ58-8	91	200	train
151078	lEs_OJMqDvw	33	200	train
131306	eP5pKYNciGQ	60	200	train
95889	T2z32roiGrg	47	200	train
38696	ACrgR_KX15g	8	200	train
169445	rjl2sJx8RuQ	59	200	train
153443	m1_PpYcSSvA	9	200	train
89317	QmB4RQP20sA	1	200	train
9285	1T1ntA0jQuI	65	200	train
181066	wpW7nKeO8YI	20	200	train
50522	DnTG0DDxMT0	69	200	train
112128	Ym6VuQw6kwY	1	200	train
32934	8MWxryC75dg	18	200	train
100086	UYbicNbP6yk	32	200	train
84957	PFYejv00X2g	21	200	train
161489	orijAi8oHfg	57	200	train
24407	5l3DYWs2KZQ	29	200	train
177332	vDjxfPYcCIQ	19	200	train
72614	KzKzBz2dV_c	384	200	train
145270	jCeYsnpsmeE	14	200	train
54432	F-qiV913vDs	72	200	train
63397	I-F9OzLlwqg	16	200	train
9286	1T1ntA0jQuI	90	200	train
126799	cnuxa23G8Fk	58	200	train
100262	UbKacTrH5No	60	200	train
168666	rRrTLpJLxUs	143	200	train
133753	fF6kfYa1cmY	25	200	train
24812	5t4sVAaq_sw	3	200	train
4835	0ESYUQpaKR8	6	200	train
131305	eP5pKYNciGQ	46	200	train
105598	WZhAjTHVP9Y	169	200	train
108196	XQmzw7DBi4E	129	200	train
181999	x94NZazVzQE	94	200	train
101937	VDxMZPyhMj4	1	200	train
70703	KMcbp03GjKk	16	200	train
130485	e6Rxo-_4r7s	119	200	train
186842	yrS6fIsX44o	34	200	train
73478	LH9bR25WS9E	152	200	train
118489	_y95SGGn2-8	25	200	train
179224	wAOqy88veoA	4	200	train
22340	59CJ6q0XVSM	12	200	train
138535	gr_L99v63FI	1	200	train
91966	RelVabnn1Is	71	200	train
62066	HZWl58g59I4	160	200	train
49379	DUDZxeNXB6k	0	200	train
115101	ZmubMsMUH40	0	200	train
110259	Y8680dRxEzc	46	200	train
122837	bPS5lKWBJZk	34	200	train
34224	8mOti9sfl60	66	200	train
50137	DgHEdrbKZI0	17	200	train
19877	4QZpeSG0cF0	29	200	train
134414	fTOcnjN3DwA	31	200	train
134193	fOHbm-39i4U	26	200	train
174288	trKQxaDwPdQ	29	200	train
93894	SMMbpFMAF2o	185	200	train
81206	NxZUysSFGBM	6	200	train
2080	-XW1Bzw0CL0	211	200	train
128256	dKd4J_Gh8e0	32	200	train
126279	ccUGXqtRX2A	16	200	train
29990	7QVNY77EWAw	0	200	train
97449	Tc2zFMrpkoA	4	200	train
90729	RG09MAO6R0s	8	200	train
118105	_qMAxS0uW7Q	17	200	train
90301	R6Iym0chlHY	106	200	train
49509	DWVbMniTKXI	39	200	train
23404	5UTDRWTDW9I	6	200	train
103528	Vq0FRdbn9OU	0	200	train
141583	hu5qc3RcEt0	11	200	train
141302	hoh56kTCijo	72	200	train
43120	BYW7UnhgD_8	0	200	train
55963	FXMOoUvhwHw	1	200	train
30936	7iCOW3XfWRo	149	200	train
50724	DqyiS-Fzkss	44	200	train
13751	2f_MMVvjBTQ	27	200	train
163059	pQMjcTYSVI8	89	200	train
68491	Jct13IbP0wc	62	200	train
50711	Dqod66ZH2RM	4	200	train
160560	oXkQp8HcBvA	206	200	train
182136	xC7GpMWpmtw	108	200	train
125665	cQEIfjua5vM	136	200	train
1256	-JobP06hFwA	66	200	train
151228	lITCwdPTL_M	3	200	train
142782	iJeot52dNaQ	17	200	train
151229	lITCwdPTL_M	16	200	train
131350	eQNgor9euc8	98	200	train
84226	P-UZCWmbEBw	26	200	train
136341	g71tk6O2p84	6	200	train
145026	j71jWTwXF1I	2	200	train
84958	PFYejv00X2g	42	200	train
27853	6myyMgpcZFc	91	200	train
62715	HlKWSMWViY4	1	200	train
180755	wiFmH8JKmDs	4	200	train
136826	gIAL3iFIN34	49	200	train
1255	-JobP06hFwA	53	200	train
85700	PXZ9SHtRGAc	3	200	train
14989	31xr0iKs6aM	57	200	train
181079	wpodkPXuR9c	7	200	train
39963	AadBm2gtUM4	42	200	train
64328	IHsenuyeSFQ	186	200	train
115430	ZuH6O0lDCgY	1	200	train
44144	BrK7gznkSwU	18	200	train
75900	M5IrLydwMLE	25	200	train
55728	FS9QBLvmLz0	3	200	train
52174	EI4Pto9LnMk	4	200	train
40159	AdUD8NtDNpQ	4	200	train
141315	hoy-6i7ddh8	27	200	train
53755	EmoZko8PdrE	21	200	train
31788	8082eX53org	8	200	train
4418	06v9SZXB004	245	200	train
99753	URkens-9izw	282	200	train
17757	3oKU4vkcIto	29	200	train
27851	6mxIid0iAzg	4	200	train
115808	_1hYh_00fy4	4	200	train
103197	Vi8kC8lAim0	15	200	train
62014	HYgsw0YuK14	85	200	train
37123	9ifQTjiMU5w	216	200	train
117299	_ZVteB1QK9c	61	201	train
131077	eK97_rb6BsY	72	201	train
29720	7LMkG7uISis	174	201	train
37379	9nsMVWVQC1w	277	201	train
137642	gZWiiB_dApQ	6	201	train
184142	xsilAxVfKl4	82	201	train
120023	aU1d28eLqVk	5	201	train
17828	3pYWAWVcWwU	13	201	train
97713	Ti7pQYnL6Zk	538	201	train
45373	CEz9BTjBLbo	51	201	train
116170	_9qfpK0wtx4	259	201	train
71758	KgWinQMV4Mo	817	201	train
55722	FS3_UDNEbG0	327	201	train
35828	9Idduq_HqG4	29	201	train
117300	_ZVteB1QK9c	602	201	train
76779	MOE-FqxfnJk	184	201	train
144116	inmc0k7Q-g8	24	201	train
114555	ZazvNu68aBA	27	201	train
61678	HRd-_j0Uvzw	21	201	train
64229	IFICeWzDGqg	236	201	train
115112	ZnD1XZIAY_Y	69	201	train
113875	ZMLJZt6DCPY	490	201	train
120024	aU1d28eLqVk	15	201	train
187608	z7eHPY5Dk9s	797	201	train
35827	9Idduq_HqG4	13	201	train
140231	hSZVi0I73Wk	141	201	train
18514	40x53vod_Tc	316	201	train
131748	eYkw-R5mpEs	102	201	train
72143	KpNYplsuvnE	12	201	train
82970	OZNAnpbUM28	7	201	train
74475	LbVtXkVIAk8	92	201	train
117477	_czw2dB1eRE	95	201	train
94743	SejLNVLi_Jo	52	201	train
174235	tq0UVY5VnxU	48	201	train
127670	d8CCSx2JRls	17	201	train
58459	GNXsmML3hGg	55	201	train
130342	e3aP8yD5L_s	5	201	train
5341	0OGWKsx1xKA	426	201	train
183782	xl46w3hN4J0	10	201	train
140554	h_0PbodB_no	12	201	train
132023	eeKgJWnHe2Q	286	201	train
175728	uPeDTU1xnqE	173	201	train
135677	fuLPkKfNspc	88	201	train
89787	QviAtSEkIeY	9	201	train
127865	dCAFCxroRyA	363	201	train
127864	dCAFCxroRyA	339	201	train
158756	nsmlVV8Rs0E	125	201	train
183783	xl46w3hN4J0	415	201	train
155652	mncrdQEVAuI	61	201	train
49574	DXZVgRaY8VI	219	201	train
70908	KRCm6jknUe8	94	201	train
89788	QviAtSEkIeY	29	201	train
5342	0OGWKsx1xKA	504	201	train
159834	oGW-Og3ZyWA	244	201	train
175727	uPeDTU1xnqE	8	201	train
33588	8ZxIZV_qhs4	61	201	train
187607	z7eHPY5Dk9s	692	201	train
144117	inmc0k7Q-g8	75	201	train
12738	2QZBiZXGv3w	77	201	train
135209	fjbi6dDWkDs	249	201	train
155380	miDZr-vtsoY	136	201	train
42757	BR3pOHMDDY0	329	201	train
102871	VaNvDY69gso	32	201	train
173022	tN7yybpZFXg	52	201	train
151059	lES-1pehATY	83	201	train
119224	aDXxNtO3Xoc	585	201	train
184141	xsilAxVfKl4	34	201	train
130343	e3aP8yD5L_s	23	201	train
113174	Z7dg_x3Igzo	17	201	train
70138	KARl4n-TzDk	32	201	train
126311	cd6hjkYmbnw	30	201	train
126312	cd6hjkYmbnw	163	201	train
64498	ILCKGnhlzT0	65	201	train
17420	3hH0V_LS0rc	50	201	train
51290	E14svmi06aE	12	201	train
179977	wRRhi9CcLps	22	201	train
189477	znpIBbl4p3A	63	201	train
112623	YwQzEN7OM3E	494	201	train
98231	Ttnthbt1O90	3	201	train
59043	GZexiXiuiaM	57	201	train
103141	VhKeP9wT3pM	24	201	train
54999	FCeuuY1kkVo	337	201	train
75508	LxZr098Ice8	27	201	train
159167	o1L0cibGLnQ	99	201	train
70909	KRCm6jknUe8	406	201	train
91833	Rbm6GXllBiw	237	201	train
174514	twrzO9wdBJI	747	201	train
113868	ZMCUWHEQTLU	36	201	train
171436	sb1SNvhD21Q	17	201	train
125626	cPASGmv8RMU	65	201	train
180303	wZkTh_T75QY	245	201	train
183898	xnu630rh9S4	187	201	train
150621	l4eX84TAHJU	431	201	train
6196	0aeT2mUHegM	554	201	train
161628	ov32_qAlARo	308	201	train
9894	1cGRlhzUHfY	363	201	train
77505	Md1hMveCZS8	66	201	train
45479	CG_qvz_V1Jo	374	201	train
91704	R_FdurQfE_4	0	201	train
51510	E5rnMhyGSuw	280	201	train
95674	SzC-IXKq2Rk	145	201	train
171581	sfbNmWPvO8Q	62	201	train
182968	xV62Slqo4Y8	43	201	train
32944	8MfG84Dmxe4	11	201	train
159679	oDJ6AcaJEXk	68	201	train
40694	Amz3wvG4iWw	91	201	train
153020	luTuasBCH8A	149	201	train
97086	TVEhDrJzM8E	93	201	train
84913	PEZhWkegFIQ	303	201	train
49573	DXZVgRaY8VI	179	201	train
132022	eeKgJWnHe2Q	11	201	train
179978	wRRhi9CcLps	473	201	train
161629	ov32_qAlARo	405	201	train
185561	yPJiPWkeT3U	193	201	train
102801	VZk5s_b6WxY	50	201	train
74476	LbVtXkVIAk8	227	201	train
140671	havoUsFhvug	370	201	train
12739	2QZBiZXGv3w	99	201	train
22788	5HWN--0SGzw	316	201	train
161361	oozQ4yV__Vw	104	201	train
181874	x6F2jVzsv3A	9	201	train
24220	5i4YUakf9yQ	41	201	train
69075	JodNStG1HtI	9	201	train
173494	tZHFajDF2PA	85	202	train
70853	KQ80xYNEvmc	652	202	train
8905	1MXmh0q26vs	125	202	train
81668	O6JpNKsFv1g	19	202	train
3890	0-hKukLaCWE	17	202	train
113046	Z4nae0rfnX4	229	202	train
99383	UJnAQenhZyI	447	202	train
167685	r66ejpDfdNA	260	202	train
151949	lYf1t5-kuaU	88	202	train
4009	01QD4G7EkJo	474	202	train
55701	FRSQ8cm0Xbw	26	202	train
112666	YxG2Zh9YyJs	69	202	train
123010	bTXYtLFi4VI	86	202	train
170820	sK4nJWS4QUQ	185	202	train
59517	GiP371i9MrI	78	202	train
95804	T16nQwj4imE	32	202	train
105565	WYvMJrPzjY4	85	202	train
140897	hfVwZxG11d4	1	202	train
30438	7_5-VomWgDU	76	202	train
89985	R-h1KgxdA4A	26	202	train
142766	iJ2hEE5nCbQ	13	202	train
169856	ruu6_64hcB4	111	202	train
102585	VTmnoJwtse4	242	202	train
15818	3FGjcxEQUs8	82	202	train
116892	_QFLqsl_m4c	161	202	train
126649	ck7aw6nSAEg	11	202	train
188724	zX5xJgTaPXc	265	202	train
184347	xxfQH2H4gzk	1	202	train
185151	yFW8wZF8fCI	205	202	train
104102	W1KCNxUaW-0	21	202	train
82398	OM3wut5RJhQ	130	202	train
124931	c9CsU4hPn14	150	202	train
173954	tjwevixQeR0	291	202	train
134259	fPv3XE4Yd3A	38	202	train
163503	p_zYv3jGqLo	199	202	train
132640	erW2ww2Jy_o	146	202	train
