	filename	st_time	label	type	sudo_label
103341	Vlfo73o90ZM	0	142	train	32
131491	eTKvpETGS4Y	0	142	train	142
30160	7TqvFjMf97c	70	142	train	142
154372	mMOUlqEMpSU	235	142	train	142
160470	oV7C_OahMR4	76	142	train	142
183569	xg3dFKFULS8	10	142	train	20
177962	vZTIEsoD1F0	20	142	train	290
122692	bMHApq8zSYM	0	142	train	150
27390	6dqQOkPV0dM	69	142	train	142
140230	hSZBk3i_dLo	87	142	train	142
53212	EcghxVPs2zc	141	142	train	142
88752	QZjYBdO42wU	99	142	train	142
69972	K5l96NHWGis	138	142	train	283
158044	ncfeZI-rots	32	142	train	215
95530	SvadeyUtkcE	32	142	train	43
89992	R-m2YOCIbfM	25	142	train	142
100666	UkaFUIhZQB8	48	143	train	289
50786	DryXFqmkAn0	0	143	train	143
73768	LNHNq5uQQ5s	173	143	train	143
136070	g1FGrreCugE	90	143	train	143
5282	0N7a8BU5aPI	649	143	train	143
14347	2s8P9kQdQMY	160	143	train	143
78773	N4sL2c7g_QM	46	143	train	143
47154	CmAdO1HDkKQ	76	143	train	143
134566	fWMdslkh_P0	50	143	train	143
168702	rShwuaCxAfM	15	143	train	143
29850	7O3v2FubfVI	430	143	train	87
3469	-txQYl9o19Y	40	143	train	161
29382	7EHr7-HRP0Y	40	143	train	231
22180	56KXIwd6UFA	133	143	train	88
39390	APERm3aqTFE	30	143	train	143
31150	7n5X5_1UfT4	180	143	train	143
182636	xNE1KJ2qA1g	210	143	train	4
173066	tOiJPksNnA8	4	143	train	143
151966	lYwmFL7wgAc	170	143	train	244
100756	UmPLO_zBX6I	370	143	train	143
92829	RyeZsVqEm44	90	143	train	143
86040	Pd4xAWBgFME	170	143	train	143
12029	2DcuR1OxXy8	60	143	train	143
47153	CmAdO1HDkKQ	27	143	train	163
99662	UPtu40rPcnA	86	143	train	54
181033	woR8U2VYFZA	260	143	train	143
83651	OnJoReGqlMw	87	143	train	182
138267	glyDXkh-vVM	90	143	train	249
187364	z2005loNRYY	79	143	train	283
181000	wnahwrsa9JQ	10	143	train	143
111542	YZh1shO4Nbs	40	143	train	251
158105	nePClMU6ORU	49	143	train	143
19627	4Lplb4CwYbo	17	143	train	143
83926	OtH19bJG6Qg	30	143	train	57
146449	jdM9J7C5sUk	151	143	train	143
603	-8vaqkzAcxM	21	143	train	145
109651	Xw5MZr_SXwE	44	143	train	143
146649	jhqOFkQ-fRI	20	143	train	143
54208	EwNk_jB-mrE	210	143	train	143
90878	RJAeqAoTsu0	8	143	train	143
56314	Fd_9e8x-arI	2	143	train	101
65177	IYR-Np5o30s	59	143	train	143
21095	4mJ-Wwq5ijw	140	143	train	143
8795	1KhnE-1DLKY	50	143	train	143
59605	GkAHD6kgqYg	0	143	train	143
25010	5x3DGo0n9dY	27	143	train	143
100518	Uh9b6JTJPFk	80	143	train	143
130461	e5zt5QaA3BE	310	143	train	143
112906	Z1gzGkICNbw	350	143	train	143
51097	DyHWgafspm0	30	143	train	143
82291	OJCSMx8Q-dk	180	143	train	195
105237	WRqUjx4iuK8	13	143	train	223
188221	zLK3ASK6lFo	0	143	train	143
171328	sYg1HlOc-Vc	3	143	train	143
128673	dTqzBhVvv1w	500	143	train	143
155049	mb0n16is964	7	143	train	140
102939	Vbp0eFsNyPI	10	143	train	203
177776	vSyo5PFLLc8	70	143	train	143
146629	jhPfZaFPZpI	27	143	train	143
28653	71kUmuq5DCM	16	143	train	143
159945	oJyTNLEaxKQ	70	143	train	143
175162	uB3czaXrD5g	30	143	train	143
189173	zg9Dmym6jGg	16	143	train	143
43661	Bi7OhtNWtqA	30	143	train	263
142123	i4tuEKKjoiQ	62	143	train	143
14554	2vmrKP7irZY	70	143	train	143
163030	pPseRsJ7v4E	19	143	train	276
34114	8jkqWDOjXAk	90	143	train	143
106365	WnuUY8qzIsE	110	143	train	268
137384	gTeX-izE-9M	90	143	train	143
126252	cbxx2OkVl9o	120	143	train	143
189731	ztWzB549nME	100	143	train	143
50696	DqXmKOG9g9M	148	143	train	143
42760	BRBoT3VyrBA	160	143	train	143
185386	yLNALmt6KFs	0	143	train	126
179615	wIyHwnkJ6Fw	0	143	train	143
83852	OrVRMZspGRE	0	143	train	143
20586	4cTUYfh_nKk	40	143	train	143
52393	EN3cOtb-8s8	83	143	train	52
142632	iFyO6vIHaRk	0	143	train	143
170854	sKkDrN1B-UE	76	143	train	143
186934	ytPNHdkUyuQ	30	143	train	143
119979	aTCbCEFGFiw	265	143	train	242
107005	X1LvuwZ6eow	14	143	train	143
4070	0292kQJnKos	30	143	train	143
120778	aizfBoNMnTw	164	143	train	143
19912	4RKze-QJCVA	70	143	train	143
178391	vlcXfFtPmb8	170	143	train	143
179986	wRte2s5hmD4	30	143	train	73
184810	y7aShL63eYw	35	143	train	7
183334	xbcqZeF4_HM	110	143	train	143
38032	A0pel1ezcqo	90	143	train	143
89770	QvPHb63wRcg	76	143	train	143
7395	0wEO2KCs7LQ	24	143	train	143
123707	biKTQt6qIgo	7	143	train	156
109463	XrzpdqvoQvY	160	143	train	143
36838	9cwRrpLbrdE	2	143	train	143
105238	WRqUjx4iuK8	23	143	train	143
142122	i4tuEKKjoiQ	16	143	train	61
188741	zXdAGhxb6Gc	150	143	train	143
163319	pWvq-GeLrVo	54	143	train	149
119323	aFFX4T2UzX4	148	143	train	143
31691	7ypfukvtiLw	55	143	train	143
149466	kgUuHvDfzzo	20	143	train	143
35532	9D6B9o6YVYo	30	143	train	143
74479	LbZfbq38Y74	175	143	train	143
168872	rXRRdeYYyXU	109	143	train	247
128117	dI2Y3gyCoNE	10	143	train	292
109236	XmN9YuPD7uE	10	143	train	143
188914	zaSIvEesJo0	0	143	train	280
121919	b6ojW__yuog	0	143	train	67
63786	I6ra3cdOUWY	180	143	train	143
27927	6omAzVE5W64	59	143	train	143
187757	zAuK9_fNJmE	26	143	train	143
140092	hPcl1lgnxwU	0	143	train	143
136037	g0dl0feEh94	38	143	train	143
176749	uvuqfCAd8FM	50	143	train	143
39361	AOemYSMtz-A	70	143	train	294
643	-9fYYPa8glI	374	143	train	143
151649	lR_uYwGk45I	10	143	train	143
2355	-adpq1zKs_E	39	143	train	143
86713	Pr8sFZyOnzE	30	143	train	143
100665	UkaFUIhZQB8	35	143	train	143
116337	_DN1blj0wjc	370	144	train	2
41873	B9bwZ0SjxVM	16	144	train	144
179816	wO3g0M3yohY	520	144	train	144
131633	eW7NGJkBoAM	70	144	train	51
102026	VG5gvwWMdH4	0	144	train	144
177733	vRNdnocwW6k	210	144	train	144
78188	Mt2f3aCQX3U	340	144	train	144
26552	6ONpwZcn3yE	0	144	train	144
142579	iEuC6ATNykY	100	144	train	144
30883	7h1hwWib_hY	480	144	train	144
173345	tVNREdFsylY	30	144	train	144
164690	q0DtHbK6kBc	70	144	train	171
146926	jo49kBgXv6c	420	144	train	284
107537	XCbppNJsSOw	240	144	train	144
27888	6o0mZVMfKss	140	144	train	144
134679	fZMHaDME4jY	290	144	train	144
3887	0-fkDb9_MAo	10	144	train	102
55216	FHK2RotEKGw	170	144	train	250
80243	Nb2wkstkbto	110	144	train	90
140098	hPj3O_idxFs	350	144	train	305
91600	RY8qyNqvsg0	0	144	train	18
130032	dwuHywRxJio	540	144	train	144
172591	tAs0JIPFxPk	50	144	train	255
122710	bMUyIgqEw6s	70	144	train	144
110729	YIHIRydtOy8	10	144	train	144
135470	fpV4kmMlSzw	220	144	train	279
95323	SrL6BXcmf70	270	144	train	65
43729	BjQHN-M2DJE	180	144	train	144
44774	C3lajQQjN98	0	144	train	90
170437	s8_nqeFhJD8	250	144	train	144
33920	8f3-lNmDnKk	30	144	train	144
163345	pXG2mcsZZXk	260	144	train	144
123054	bULjQ18vta8	340	144	train	144
143406	iY3XC1yo3EE	510	144	train	144
56981	Frw6t2jQiuE	120	144	train	144
156792	nCAFSwAqeTQ	160	144	train	149
109272	XnGycMMUnKY	240	144	train	144
61579	HPpE3Xn702Q	450	144	train	148
152479	ljSTN1wFSm4	0	144	train	144
19424	4HXABeeAPW8	100	144	train	144
172068	svdj-eAY-SM	160	144	train	123
32959	8MuDO5d0yeI	110	144	train	144
14684	2y2Pi0A-Yxo	10	144	train	144
113648	ZHrKLnXszlQ	0	144	train	144
155348	mheuTFdwNcE	140	144	train	144
81261	NzAt-73Q8U4	0	144	train	144
826	-CAWmG77Z7w	935	144	train	144
120609	af-LxIXNVCg	70	144	train	144
63403	I-L1JjLOwwI	270	144	train	144
92451	RpHNF00CaNw	30	144	train	144
68479	JcahEG4c574	50	144	train	144
101160	Uw0G7H1EOho	210	144	train	144
76669	MLtiAoMQuUg	10	144	train	144
188843	zZlbD4_RJ_Q	290	144	train	144
72379	KuMP-wNu6YE	110	144	train	185
156956	nFbr_7JPJM8	380	144	train	82
178162	vf9mugon-FA	290	144	train	144
114171	ZSs-kmTvKEk	0	144	train	144
156528	n6HLi_sSzLU	10	144	train	144
56970	FrktXJNQUKE	580	144	train	144
19844	4PyNfjtaQLY	500	144	train	144
127075	cuVkaJ1UI-Y	60	144	train	144
101826	VADEo8Q86dI	20	144	train	144
3118	-nGysROyDXs	260	144	train	144
168244	rIbxeBg8uIA	0	144	train	112
168126	rFsHb6_3cwY	120	144	train	144
109181	XlFowy9gYas	350	144	train	144
52026	EEm88dCNZPA	70	144	train	144
18878	47o5KUqNshI	140	144	train	74
25766	68xJq8ixPJ8	170	144	train	270
125215	cG69R-DdbK0	150	144	train	144
102322	VNBIEaE4-BU	400	144	train	144
104742	WFpWhJ4KOc8	170	144	train	144
6127	0_g41wpPBTI	320	144	train	144
139536	hCJuRpoM9f0	200	144	train	144
22216	5712v39_pGU	0	144	train	144
44885	C5vCohia0Bk	40	144	train	144
99924	UVWv3ApaxKg	100	144	train	144
141927	i0cZwXSNUuM	170	144	train	116
114132	ZS5vqzFhl1o	180	144	train	144
184753	y63k-yUAces	310	144	train	144
167141	qtZOh20Xsb8	310	144	train	104
65943	InRXbT1kD_8	0	144	train	144
26908	6WdBgB_-xrY	310	144	train	144
148520	kMVlzlflzWM	530	144	train	298
38385	A7RhtWecNZo	280	144	train	144
147061	jrQXIBx1TwQ	580	144	train	144
77158	MWhqBMJ_iUM	230	144	train	144
90534	RBcfXuvo0_c	130	144	train	146
15511	3A4NE9jEtlw	190	144	train	144
184046	xqirt_4rE6Y	30	144	train	144
155956	mupYr1D_bQ0	180	144	train	144
38715	ADD8OmC8G_Q	280	144	train	144
107346	X8QmAU_Guek	200	144	train	144
102362	VNtUol6uIAg	220	144	train	236
67391	JHGrCRb5utk	280	144	train	8
127509	d4jDD8xpnuk	0	144	train	144
34699	8wrjWBEo84o	260	144	train	144
177616	vN7cyNg-pNo	0	144	train	144
131115	eKqpwwamjHA	520	144	train	144
106832	Wz0M4nUo-gs	130	144	train	144
134830	fbNbapiN70o	250	144	train	10
156218	n-D-6b8SNIY	250	144	train	144
148455	kL1pdqHeNA8	90	144	train	144
19967	4SQ-JmWEho8	400	144	train	144
145781	jOvTDnO4IAU	180	144	train	41
181392	wwYt4MTkUTU	240	144	train	144
61453	HMxNxpw0Lrg	280	144	train	144
60433	H0dowzOU4c8	150	144	train	101
526	-7cMtsWTtnQ	200	144	train	144
183276	xajCWePeSUQ	360	144	train	80
88380	QRGACQjrbFE	350	144	train	144
92446	Rp8WKP408IM	30	144	train	144
175477	uJ1tFbrIkYo	490	144	train	46
21097	4mKHPElrmOo	0	144	train	216
99605	UOlwg402_r4	70	144	train	144
49533	DWu9TYzOXuQ	210	144	train	103
31272	7p_ybbzYjQw	30	144	train	44
167728	r77K-RFDaFM	390	144	train	144
157759	nXjCBNEZ_lo	0	144	train	144
19090	4BMz5f8t9eg	380	144	train	3
140802	hdBFRiNBziY	0	144	train	144
79949	NVV7NcaQ2zs	100	144	train	144
184338	xxVIcrqLVZQ	42	145	train	145
108495	XXkHSDZGtrc	80	145	train	145
97109	TVooep1grBI	116	145	train	212
101403	V0aTH2dvnhU	110	145	train	154
164915	q4y4UvCKRBg	0	145	train	145
171172	sUFGh7zp9D0	280	145	train	145
139378	h8kb1_e2cLg	130	145	train	145
118654	a1Fl2okChlw	0	145	train	145
181913	x7-Zj2E-CqY	50	145	train	87
2876	-jLQkyDhIxw	10	145	train	145
159836	oGf-eDCiQfg	70	145	train	145
177952	vYsf2UqXHWU	20	145	train	145
126402	cesINtdSOfM	113	145	train	145
48014	D38tInhhxLc	0	145	train	166
71500	KbIw9tsxoUk	10	145	train	145
143807	igk8O6OfwdQ	90	145	train	235
186879	ys77k1s9eX0	280	145	train	145
36499	9XSE1pdHwSU	0	145	train	145
108555	XYyORaBHgUI	10	145	train	145
173869	thwquFDXFb0	41	145	train	308
118622	a0WbXTZ5xXE	30	145	train	145
44045	BpVpIktA6ys	60	145	train	145
134473	fUdDA64eeFo	250	145	train	145
143531	i_hI3gVoRr0	121	145	train	145
66263	ItnOPd_CktY	20	145	train	145
109728	XxhVVWDSD-M	230	145	train	128
94346	SXFWxFliJG8	30	145	train	145
72103	KoUw2T0QKgY	70	145	train	145
131858	eaOpUkcJTys	20	145	train	145
42242	BG9oq6EH8xE	30	145	train	145
1822	-TbcaCBA0pI	50	145	train	167
77513	MdCSz2cZQUM	10	145	train	197
65059	IVQQ--Kz38k	45	145	train	145
92732	RwE9JAktTvU	580	145	train	145
6847	0mDsPhWKuzw	5	145	train	145
184096	xrinnBnPDfo	40	145	train	212
92278	RlGwm1F-_Y4	0	145	train	145
33856	8dlE19FO7Ds	144	145	train	145
70876	KQdTp3XploQ	20	145	train	9
124793	c6TddDpEet0	123	145	train	145
3724	-yJtuj9EuMg	190	145	train	145
6848	0mDsPhWKuzw	31	145	train	124
122813	bOranQrwlJI	10	145	train	145
47764	Cyk7utV_D2I	20	145	train	145
158287	niXM2x9rqgk	592	145	train	145
18604	43FtU9nHMxc	0	145	train	197
173311	tUUkucw-BOY	80	145	train	144
97944	TnGWTjiceJ4	40	145	train	145
152227	lds-qZiYV7A	1	145	train	118
111235	YT56j7qxW28	10	145	train	99
164190	pq1WkvfUZ7I	10	145	train	145
32269	89ZJ46zuxRY	40	145	train	162
130537	e819MDX52Hg	130	145	train	145
144341	is7iUfqD5FE	110	145	train	145
5684	0UKv333EMPM	230	145	train	145
30005	7QkwmMU4w1M	220	145	train	145
133555	fAbuOuwqLHA	104	145	train	145
111569	Y_GP5irz4YA	130	145	train	162
68692	JgxIyaKdwZc	42	145	train	145
152228	lds-qZiYV7A	13	145	train	145
133260	f4CxHwqbn3M	100	145	train	73
158329	njVQaT_56uM	0	145	train	145
2892	-jZav58HEOw	50	145	train	145
96216	TA8XAitqVxg	0	145	train	145
187336	z1AqT-8Yu3A	10	145	train	18
44044	BpVpIktA6ys	5	145	train	64
141117	hkcxCXz_m5s	40	145	train	145
144767	j1JtHfcLG14	120	145	train	145
102552	VT8eD6Ji-Jw	20	145	train	145
176373	ujvutchAWUo	80	145	train	128
58834	GVNZZR1FcNY	40	145	train	203
9749	1_oZWCKCGqA	10	145	train	145
151917	lXfhVxdwR0s	204	145	train	145
38321	A6Ib82-X4Es	20	145	train	145
124792	c6TddDpEet0	14	145	train	145
132016	eeGCmxvc6Us	60	145	train	118
40710	AnFLES8rJfw	10	145	train	145
177799	vTxLao_7NQU	120	145	train	243
183928	xoGXe-eT_Sw	110	145	train	145
77514	MdCSz2cZQUM	30	145	train	145
121423	awQPVh3gNgI	83	145	train	145
183802	xlfAuqahH3g	80	145	train	93
17718	3nOZJicBKkU	90	145	train	145
54040	Eso-mg6wC-Y	7	145	train	145
59602	Gk7SshHndEw	0	145	train	145
167341	qyfgEH84V7A	131	145	train	145
27261	6bi4h_e3wJM	41	145	train	145
4318	05YBpmCnoOQ	50	145	train	145
156451	n4eU5yqGMfM	30	145	train	145
162702	pHwZ5S5PmQs	0	145	train	301
125837	cTxs2Ew0RTE	40	145	train	145
188549	zT_o5ERSytk	70	145	train	145
185615	yQb6MnJxL78	10	145	train	145
11913	2B_QV_5R4Zo	10	145	train	145
41221	AxgnFCJ9ztw	26	145	train	145
27260	6bi4h_e3wJM	5	145	train	145
93978	SO4etSgwPVE	10	145	train	145
86904	PuE_Qe_H-z4	150	145	train	145
153837	mARX6ugJO1I	1	145	train	145
139108	h31q1F4HeD4	50	145	train	145
160438	oUUfZn8K_pg	0	145	train	145
117987	_o5xtnLwtRc	0	145	train	145
155883	mtH-Z8fNwDM	0	145	train	143
80803	NoJrhb0oM8M	2	145	train	145
73285	LDCHOGG9jqo	10	145	train	238
86499	PluONSpL-Tk	70	145	train	247
40523	AjbyESmmyts	70	145	train	145
42067	BCx-qhmHoZI	50	145	train	145
121562	azBRgUydWPY	60	145	train	31
171109	sS7ngMDF4RQ	14	145	train	222
123103	bVeS9zItALA	10	145	train	101
115277	Zqpi1BmYz7A	50	145	train	295
80517	Nhv2vLJf0jM	140	145	train	145
5754	0VaWzVLOWvE	120	145	train	266
7055	0qCvekeAHkc	210	145	train	145
142116	i4mTRfX1Zsk	142	145	train	145
124226	bv35U83Ob1o	70	145	train	145
63082	HtdYwnS791U	160	145	train	145
25234	60NM10sTc9c	20	145	train	145
47229	CnztZrmOksY	50	145	train	61
63890	I8q1M4pl0mY	50	145	train	145
3158	-o2vmOibWF4	310	145	train	145
88586	QVvm-ItevIE	162	145	train	145
34293	8nk9xsIutTo	30	146	train	146
96688	TLDIzN6MkfI	120	146	train	109
178036	vbKvHHV2jEQ	120	146	train	146
133417	f7eBdjOntpY	60	146	train	146
183426	xdUbCcEbipM	290	146	train	135
40423	Ahwf8onIVYo	80	146	train	293
183537	xfixKOwDQNw	180	146	train	297
41682	B69N0oj9NEk	30	146	train	146
106092	WiTIGaGKf_c	30	146	train	273
128520	dQb7Fxn9UnY	380	146	train	290
159465	o8LISP7Rchs	230	146	train	146
157801	nYm1xcThORk	170	146	train	36
32953	8MpZyLdsqkI	140	146	train	146
18456	4-u4Fw_J_q8	40	146	train	146
56246	FcJApggTD4A	210	146	train	146
90692	RFADm6jAfSA	28	146	train	148
27943	6pBHqno34_g	60	146	train	50
155069	mbOlI2gd3ws	420	146	train	146
9169	1QmEajJP3Jc	260	146	train	146
24653	5qFYRocCCfM	130	146	train	214
168618	rQlwfcMuD7o	40	146	train	146
52304	ELPYMLewmtE	7	146	train	165
184098	xrk0IcQp9vM	100	146	train	146
2381	-bB59wUE6EU	20	146	train	146
160963	oftWf02SiTY	100	146	train	146
5442	0PiaL2id26k	10	146	train	146
143380	iXekdPCQGag	10	146	train	146
42791	BRl80qPCyuE	350	146	train	146
15892	3GTLHmApd_c	50	146	train	146
171868	sodyFG2eU9U	60	146	train	56
48061	D44X8_iI-dw	160	146	train	146
44654	C1LKa2O_rJE	60	146	train	146
152786	lpaTF2mwZTs	90	146	train	146
75794	M2gkAEElQaY	30	146	train	146
135869	fxtOFoWTJeY	10	146	train	60
167802	r990OK8BLMA	80	146	train	146
42790	BRkesc54zyQ	40	146	train	146
114250	ZUWVsiVvbcI	115	146	train	146
23890	5c9M02e1Thk	160	146	train	96
159538	o9t-CyTgpTg	330	146	train	146
71645	Ke4-mfbhCe0	140	146	train	205
8967	1Ndr9lxmJvU	40	146	train	218
90577	RCmJ9A4XV54	30	146	train	146
1306	-KY9XDoFV20	30	146	train	146
155175	md_NCz8Pqd4	30	146	train	146
35339	99A8PPR8PwM	250	146	train	146
154627	mS5bfI1wuTo	30	146	train	146
106321	WmxZOoLbmgY	30	146	train	110
162565	pFCR65zyUgA	70	146	train	146
134219	fPBiEe9rOsw	50	146	train	146
69123	JpUrXJNcS_8	0	146	train	146
64419	IJYt5jMdqj4	10	146	train	146
103572	VqoQpy9eLVM	30	146	train	146
144242	ipybT8elX30	210	146	train	17
742	-AuO9_k75a0	40	146	train	146
171375	sZgreDGVFCA	230	146	train	236
22581	5DP3OP0RXMM	90	146	train	147
166965	qpUvOyPzw6c	0	146	train	243
107676	XFRF5vKi5JI	80	146	train	146
102262	VLlDboQc7W0	200	146	train	146
129875	dtE4BjkoQ9A	90	146	train	146
57710	G6P5WEBap1M	200	146	train	146
37966	A-Muk2LbNoA	80	146	train	146
21525	4vFHOgUKYvM	0	146	train	146
99209	UGAFIZWUvCI	450	146	train	208
185393	yLS4aPktlKk	30	146	train	146
85691	PXIQRNcTVlk	40	146	train	146
115108	Zn78s0ELBe0	30	146	train	120
86703	PqgwjSOMLOo	30	146	train	146
4599	0AQvDc3w0S0	190	146	train	146
102457	VRCkWUYc92I	80	146	train	146
26614	6Px_KhIT9vY	150	146	train	43
166159	qX9qWNc3sVw	40	146	train	146
50751	DrQ_TSNwebE	0	146	train	146
125645	cPb5YexlVSY	180	146	train	34
180675	wghhuK31fHw	50	146	train	146
110814	YJuu1f-e3BE	70	146	train	146
145496	jHuUjZCyQOU	360	146	train	146
162387	pAfNf_o5WTw	20	146	train	146
67331	JFhegixCl3U	240	146	train	210
72540	Kxz55T5dELI	20	146	train	146
186230	ydZ4gzm7xcc	60	146	train	146
60717	H6z_gPH8m2A	65	146	train	146
176028	uZTnpFwgeR4	30	146	train	146
135552	frJ-iWRxE50	200	146	train	146
3086	-mpPIrccTjA	0	146	train	146
14679	2xwv7OVloto	70	146	train	146
88582	QVrDYjRTTdk	30	146	train	146
188800	zYqAWkQHcdA	280	146	train	146
51666	E8U4c1my6AI	40	146	train	30
84348	P2ps6lzulYQ	20	146	train	146
38745	ADr5T9_rNf8	30	146	train	146
136429	g91MMWt__nc	30	146	train	146
20593	4ckZutJGFLQ	90	146	train	97
90868	RIt26vGVwVA	30	146	train	146
43907	Bmmo3MNrAhA	170	146	train	146
56857	ForN2iu3d4o	100	146	train	146
73197	LBYg2Ee9THI	190	146	train	146
14973	31knLkskEZ0	30	146	train	146
25976	6Cpd778iAgo	110	146	train	146
143719	ieNRF7wGbBQ	100	146	train	146
181825	x57e7609B0E	50	146	train	134
53665	El2xBAuEcpM	190	146	train	146
94895	Sh_RzsL9xrE	10	146	train	146
112495	Ytz693bluFU	10	146	train	146
92607	Rt9ivmzQcy0	280	146	train	34
143025	iPdJOcfFGbo	450	146	train	146
106765	WxTKX8aqj2E	10	146	train	146
159058	nzScLuBtisY	120	146	train	146
147032	jqibFMBplKE	0	146	train	146
110114	Y4_PPnblHzs	210	146	train	146
78450	MyqATEoC6B8	180	146	train	209
177710	vQC5AdRGnf4	30	146	train	190
19916	4RMsLVwOFOQ	30	146	train	146
40703	AnAmM5BgNUg	150	146	train	252
146203	jZ4PVmbEIIs	490	146	train	146
41538	B32bkm2Dzzg	30	146	train	146
125900	cVVT1wQfabg	170	146	train	146
172139	sxiVIGK5AEc	10	146	train	146
146933	joHug8ZTlAA	350	146	train	95
171902	spXO-P4avEA	30	146	train	146
111066	YPisuHnthCo	20	146	train	266
45866	COt-QuxvoIE	100	146	train	97
146738	jjwbTnAbW3w	10	147	train	57
168997	r_MVCCgSSy4	1161	147	train	147
77410	MavK0Rhz8Ks	658	147	train	147
152703	lo13TWB7jdY	194	147	train	147
140855	hePjl4JAH94	566	147	train	147
99453	ULHuAi70Tvg	30	147	train	147
122461	bHfesK3rBE4	84	147	train	15
77105	MVYd6XG-RaY	429	147	train	147
67490	JJEUeztxPDg	21	147	train	147
86478	Pl_UFaYEfyc	504	147	train	147
8388	1D0PNfGXnEQ	395	147	train	214
32967	8N58Py5K2ew	30	147	train	147
128557	dRTQglfs7-Y	37	147	train	147
30529	7akxHymRULE	127	147	train	147
85190	PLaVQGIwXCA	6	147	train	147
58798	GUUAu_aiaVw	331	147	train	147
97189	TXM6CP76c0c	20	147	train	147
57836	G9AKWSzZtWI	30	147	train	187
90747	RGOjpIPnVFo	258	147	train	147
61124	HEgEQ8Z3n0w	140	147	train	147
164260	prgymk5U7pc	362	147	train	293
115274	Zqnx6Uki_S0	566	147	train	147
58562	GPcQtmTUH5Y	393	147	train	147
182841	xRfnVjpUTDg	456	147	train	254
157591	nU9x9e_JW-o	1112	147	train	147
40739	AnpZ8X_mBkw	46	147	train	147
75764	M23QcQjkzyQ	68	147	train	147
73865	LPTsZZVr06o	30	147	train	147
120301	aZai4FkJbd4	30	147	train	31
182990	xVUw-8T6JbE	413	147	train	147
170442	s8hHjhiYq3c	420	147	train	147
134895	fcrDevkLMWY	420	147	train	147
66169	Irx-WWFsQYU	667	147	train	147
173987	tkSxRQxEcYo	894	147	train	147
50393	Dkg9aauGj_E	223	147	train	276
64853	IR9Dsnp6jvo	215	147	train	288
164259	prgymk5U7pc	300	147	train	148
163760	pgj7cxZcTrg	430	147	train	147
36634	9Zx6nd7WY-M	1012	147	train	274
161229	oliMfF_XLbc	411	147	train	147
107987	XMGG2w26ea4	30	147	train	147
93398	SAkty8sHtFA	150	147	train	307
97481	TckXH5XogGg	30	147	train	282
36635	9Zx6nd7WY-M	1089	147	train	184
8387	1D0PNfGXnEQ	292	147	train	147
68209	JXe-JMIkzuY	40	147	train	147
78660	N2Z9Vh8qCvA	30	147	train	243
64852	IR9Dsnp6jvo	180	147	train	147
61125	HEgEQ8Z3n0w	301	147	train	147
168603	rQIfT6gJtxI	3	147	train	281
185630	yQvo1SiaZHI	150	147	train	147
152704	lo13TWB7jdY	297	147	train	147
170362	s6CArh5p-EU	180	147	train	147
114884	ZhjKBIOAknY	210	147	train	18
169094	rbNr-0MbOSE	876	147	train	147
168996	r_MVCCgSSy4	1077	147	train	147
128558	dRTQglfs7-Y	83	147	train	147
17738	3nqELeTLYBs	30	147	train	147
172212	t-YSdILMKvo	699	147	train	147
172286	t1QvdY_WufA	308	147	train	147
19273	4EP5B-mWKpY	30	147	train	147
7076	0qcqPpmZ4js	87	147	train	102
182991	xVUw-8T6JbE	555	147	train	109
160494	oVcXhpJIQhg	180	147	train	147
147511	k-rgG1CrKgA	36	147	train	147
10024	1erAq0EUU-o	77	147	train	67
170363	s6CArh5p-EU	623	147	train	147
154595	mR9qsJtcmes	885	147	train	147
90746	RGOjpIPnVFo	96	147	train	147
77411	MavK0Rhz8Ks	798	147	train	147
105781	WcLoN9B4Zt4	897	147	train	147
173988	tkSxRQxEcYo	972	147	train	302
69011	JnV80TvNXY8	269	147	train	145
88759	Q_4HrlNlOWg	8	147	train	147
163459	p_-5wec2EIU	449	147	train	147
122462	bHfesK3rBE4	240	147	train	147
135658	ftsAjYp3m-g	239	147	train	147
132297	ekCzMX9vEyk	190	147	train	147
15560	3AzqyuoajGo	214	147	train	147
59871	GpNl4DXgS-I	30	147	train	147
58797	GUUAu_aiaVw	276	147	train	147
169093	rbNr-0MbOSE	476	147	train	217
62058	HZEvYfr8UMk	146	147	train	14
114342	ZX1dMkLRnk0	50	147	train	147
157590	nU9x9e_JW-o	1024	147	train	244
188815	zZ8d8DmDNnM	633	147	train	147
50392	Dkg9aauGj_E	182	147	train	147
42835	BSlmq1E1q5U	30	147	train	164
93101	S3eYZJSWSso	11	147	train	147
11651	26U5fThqNco	588	147	train	147
172197	t--gsZX-lNA	160	147	train	233
132932	exmQTuLOHbk	425	147	train	147
148650	kPFu0RfB1dw	80	147	train	308
172285	t1QvdY_WufA	84	147	train	284
117132	_VpAFSykzGU	550	147	train	147
178983	w4ldwrKGABU	505	147	train	10
154594	mR9qsJtcmes	807	147	train	98
89583	QrJnjwWglSg	591	147	train	147
32699	8I8BnNlIRwc	590	147	train	292
113450	ZD_EJxLTzAI	482	147	train	147
65423	Icq5e4vvUNk	4	147	train	147
110130	Y4zmftgyxkQ	537	147	train	147
76514	MITJWqaDX0U	486	147	train	147
47163	CmDvzt9qOg4	280	147	train	147
105780	WcLoN9B4Zt4	6	147	train	147
66170	Irx-WWFsQYU	888	147	train	147
42874	BTaTbW2CSe0	45	147	train	147
181226	wsffEFutYQw	22	147	train	147
161230	oliMfF_XLbc	674	147	train	147
171793	smZHAeNF3Q4	17	147	train	54
